0	0	-978.6549128953657	0.7052133171963849
0	2000	-505.9108701329064	0.0406285733179075
0	14000	225.6299565805988	13.704358387666911
0	26000	-5.818804976350312	0.49578849370756434
0	38000	96.28554938275205	4.6142612888242
0	74000	1.1305296034436196E-5	1.0000006401825232
2000	2000	-2263.084912895366	0.31832223433934764
2000	4000	-101.96777013290642	0.8066359691336563
2000	8000	98.36699760768133	4.090191951965239
2000	14000	14.708308334181968	13.78325645069301
2000	42000	10.137518092831689	3.913764891667468
2000	72000	21.782047165241575	1.9954297857576688
4000	4000	317.1650871046345	1.0955352522086517
4000	10000	35.64219760768134	2.1196970007856657
4000	12000	84.18800594674995	13.632886328646526
4000	14000	251.8810454503598	15.180930637245831
8000	8000	5530.015087104635	2.665729954349918
8000	10000	3131.2742298670937	6.9379135784358175
10000	10000	-464.7349128953656	0.8600143303320859
10000	12000	-275.0587701329064	0.4783991799691831
10000	26000	4.0218829868896595	4.166545243765081
10000	28000	3.2048864205415786	9.189234975125798
10000	36000	-1.9397749763503125	0.8319144795762816
10000	40000	11.343852334926982	6.698573652164049
10000	42000	4.995565829523245	1.8595950196595727
12000	12000	-1847.8249128953655	0.44340526032535965
12000	14000	-518.8284201329064	0.01613270041942321
12000	22000	-4.61375454964014	0.7402451100330275
12000	26000	-15.911653419401247	0.10407575907054374
12000	38000	64.96059502364969	6.628970140716299
14000	14000	-2480.7599128953657	0.25275500493727393
14000	16000	325.78722986709363	1.617798466022861
14000	38000	242.04619206542958	8.973636958935225
16000	16000	-1240.8149128953655	0.6262464865541537
16000	72000	81.31377741685073	1.998766245465331
16000	74000	57.32094077826109	1.998256415941559
18000	18000	-2635.8089128953657	0.20605173928176856
18000	20000	503.59422986709353	1.9549783238489036
18000	22000	30.355939183252616	2.2262221318978725
18000	24000	16.52329760768134	1.519078171835918
18000	40000	1.7969113607250122	1.5988769011627482
20000	20000	-1390.0249128953656	0.5813020221044769
20000	22000	-417.2787701329064	0.2087038396281404
20000	24000	-2.6094608167473865	0.8945913487802326
20000	42000	21.406831360725015	8.134495951904903
22000	22000	-2189.0149128953653	0.34063331591422585
22000	24000	-491.0575701329064	0.06879525731936727
24000	24000	-2824.1059128953657	0.14933363846760858
24000	26000	-304.2427701329064	0.4230568314070048
24000	28000	-11.598160816747386	0.5314945982415001
24000	40000	7.06779298688966	6.5646786193199755
26000	26000	-3124.0959128953655	0.05897180018425907
26000	28000	-449.2798701329064	0.14801935393141885
26000	34000	-4.311064053250044	0.3531004621410158
26000	40000	-15.457873419401249	0.12962637228043522
26000	42000	0.61150298688966	1.4814540554749158
26000	74000	0.6746353284862049	1.8709077366338756
28000	28000	-2851.2389128953655	0.1411607401771918
28000	30000	-402.1277701329064	0.2374350595796742
28000	32000	-14.780500816747386	0.40294460623938305
28000	72000	7.73341746542993	1.9872385819664782
28000	74000	1.817168439411228	1.9478381991297467
30000	30000	-2861.2919128953654	0.13813261403877883
30000	32000	-471.2833701329064	0.1062935669732264
32000	32000	-3049.063912895366	0.08157265171289761
32000	34000	-26.211770132906395	0.9502939652163175
34000	34000	3261.575087104634	1.9824391498714975
34000	36000	-428.2856701329064	0.18783118007533614
34000	40000	14.214397607681338	1.4465442491645264
34000	42000	12.021805946749954	2.8039399589342793
36000	36000	-2347.8049128953653	0.29280320057367093
36000	38000	-319.9937701329064	0.39318781646036044
36000	40000	241.30233918325263	10.74736004704063
36000	42000	216.03699760768131	7.786786295913731
36000	74000	-16.66455061724796	0.3744643866324564
38000	38000	25962.025087104634	8.82018171415451
38000	40000	819.9942298670936	2.5549755512705454
38000	42000	53.197539183252616	3.1489040255093528
40000	40000	-1871.5149128953656	0.43626944930188366
40000	42000	-54.930770132906446	0.8958334077753498
40000	72000	23.562065829523245	5.054362434831955
40000	74000	11.464417945720637	5.791050158622731
42000	42000	-1688.4649128953656	0.49140706888176006
72000	72000	3244.6350871046343	1.9773365479830345
72000	74000	513.0442298670938	1.9728985950218954
74000	74000	-2207.1349128953652	0.335175278947346
