0	0	-2425.7352735537156	0.3290038131460971
0	8000	42.21953616101721	6.620455736629544
0	10000	-7.184569315989959	0.5748689851284674
0	12000	9.059974956273289	5.464526264178598
0	14000	201.5105440629341	10.658540975703424
0	36000	12.321925337630848	4.874241000383314
0	38000	151.52952806259125	4.989459356734247
0	40000	2.633867766930676	1.5792676914079211
0	42000	9.303747589996906	2.957920151394358
2000	2000	-2699.1042735537158	0.2533856867149556
2000	4000	-256.45049471775434	0.5677197119915364
2000	10000	14.718536161017203	2.9593981488920607
2000	12000	0.06254068401004176	1.0037007067918147
2000	14000	16.02117495627329	8.894829369893122
2000	16000	25.293544062934085	2.2123372148521994
2000	26000	-20.772374166502736	0.07363265780048002
2000	28000	-2.0475342391503912	0.603049047349223
2000	36000	-0.5386361786568283	0.9567549324703847
2000	42000	6.259907766930676	2.376744256528156
2000	74000	5.221361437108291	1.9812120344154371
4000	4000	-772.1052735537155	0.786423646449539
4000	10000	71.344616656227	4.014546405394739
4000	12000	46.826636161017205	7.233773740064522
4000	14000	185.28734068401002	11.96396899011429
8000	8000	5471.344726446285	2.5134592337564783
8000	10000	1725.2995052822455	3.908214187167389
8000	18000	12.51124068401004	1.740325023722358
8000	26000	15.792857602389603	7.684404554139335
8000	42000	49.960363821343165	5.011129205330712
10000	10000	-421.0352735537158	0.8835350806142791
10000	12000	-212.89049471775434	0.641145693744361
10000	24000	-9.554555937065915	0.5420434674922989
10000	26000	4.843236621035782	10.617164664377492
10000	40000	-4.304721285485039	0.591196162600159
10000	42000	7.9064363870322705	2.8533329796111695
12000	12000	-1909.1852735537157	0.47188959466487274
12000	14000	-587.3672447177544	0.009916974452417479
12000	26000	-14.766695937065917	0.2922219606565049
12000	38000	32.39644576084961	7.280627577004306
12000	74000	13.457544453413885	1.9926232208432721
14000	14000	-2759.2702735537155	0.23674283330123258
14000	16000	1491.949505282246	3.5148727536958186
14000	38000	177.03652583349728	8.895142586689932
16000	16000	6112.074726446284	2.6906951388818774
16000	26000	-5.880059315989961	0.6520604820461426
18000	18000	-2603.2352735537156	0.2799045464350669
18000	20000	1239.7295052822458	3.089723508569615
18000	22000	12.739095728347614	1.3660606647796356
18000	24000	29.998916656226996	2.267553609650973
18000	36000	6.833577602389605	3.892345286489893
18000	74000	4.019225445857016	1.9757238026304262
20000	20000	2165.8547264462845	1.599109176738769
20000	22000	-472.69049471775435	0.2032193838411509
20000	24000	-7.497404271652385	0.7845604703561845
22000	22000	-1766.7752735537156	0.5112824204244097
22000	24000	-553.0174947177543	0.06781789540544979
24000	24000	-2738.9252735537157	0.24237057742087148
24000	26000	-317.3944947177543	0.46499076268152395
24000	28000	-16.402104271652384	0.5286819942717575
26000	26000	-3291.7732735537156	0.08944420332138055
26000	28000	-511.77909471775433	0.1373305218038814
26000	40000	-15.611595937065918	0.25172531414939603
26000	74000	3.713757634127507	1.9737779331402814
28000	28000	-3117.6592735537156	0.13760684965447528
28000	30000	-398.16349471775436	0.32884422640526384
28000	32000	-28.398374271652386	0.18396658709382596
28000	74000	2.4027459968096694	1.960044652488153
30000	30000	-2786.5702735537157	0.22919122777328257
30000	32000	-475.0784947177543	0.19919410274781427
32000	32000	-3320.1572735537156	0.08159274649700939
32000	34000	-214.4644947177543	0.6384925143302438
34000	34000	2381.214726446284	1.658681109577572
34000	36000	-447.4654947177543	0.24573936523956694
34000	40000	-3.4744833437730023	0.8531915683976048
36000	36000	-2035.5852735537155	0.4369253844548771
36000	38000	-540.6550947177543	0.08865631039216049
36000	40000	347.9724957283476	10.9990647552713
36000	42000	208.499216656227	9.809782623504915
38000	38000	12265.974726446284	4.392959800363617
38000	40000	130.8435052822457	1.220553554438241
38000	42000	107.99249572834759	4.103187668930292
40000	40000	-2324.935273553716	0.35688666432622024
40000	42000	-104.17649471775428	0.8243971212070922
42000	42000	-1231.9952735537154	0.6592109040960985
42000	72000	56.454958714514966	6.36132358686327
42000	74000	12.92393638703227	4.029475778970302
72000	72000	9405.774726446283	3.6017838981276253
72000	74000	1690.069505282246	3.8488294916404837
74000	74000	-1598.1452735537155	0.5579281068778239
